,isJunior,lensColor,img,offerPrice,seoCurrency,pdpURL,isFindInStore,isCustomizable,mfpartnumber,id,brand,isEmailMeWhenAvailable,frameColor,catentryId,imgHover,brandlogoUrl,isPolarized,isHideRemixLink,colorsNumber,isOutOfStock,clusterSize,sequence,modelName,isEngravable,localizedColorLabel,name,partNumber,isStella,engravableLabel,userType,customizableLabel,listPrice,wishlistRelatedLinks.addToWishlistURI,wishlistRelatedLinks.isInWishlist,wishlistRelatedLinks.deleteFromWishlistURI,badgeBelowRight.label,badgeBelowRight.iconIdentifier,colors,polarizedLabel,juniorLabel,pdpCustomizeUrl
19,True,Gris foncé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126847__001.png?impolicy=SGH_bgtransparent&width=640,"€49,70",EUR,/fr/kids-sunglasses-rayban/rb9069s-8056597126847,False,False,0RJ9069S,Product_5_20,Ray-Ban,False,Caoutchouc Transparent Gris,3074457345618455295,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126847__002.png?impolicy=SGH_bgtransparent&width=640,,False,False,1 Couleur,False,1,20,RB9069S JUSTIN KIDS,False,Gris/Gris,RB9069S JUSTIN KIDS,8056597126847,False,Gravure,G,Personnalisez,"€71,00",store/13801/wishlist/sgh/catEntryId/3074457345618455295,False,store/13801/wishlist/sgh/catEntryId/3074457345618455295,,,,,Junior,
20,False,Dégradé Gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117029__001.png?impolicy=SGH_bgtransparent&width=640,"€165,00",EUR,/fr/bulgari/bv6131-8056597117029,False,False,0BV6131,Product_5_21,Bvlgari,False,Noir/Rose,3074457345618457335,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117029__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/bulgari_bl_18.png,False,False,2 couleurs,False,2,21,BV6131,False,Noir/Gris,BV6131,8056597117029,False,Gravure,G,Personnalisez,"€330,00",store/13801/wishlist/sgh/catEntryId/3074457345618457335,False,store/13801/wishlist/sgh/catEntryId/3074457345618457335,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117029__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€165,00', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/bulgari/bv6131-8056597117029', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117029__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/bulgari_bl_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Gradient/Grey Gradient/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'BV6131', 'partNumber': '8056597117029', 'uniqueID': '3074457345618457335', 'listPrice': '€330,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Or', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117043__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€165,00', 'frameColor': 'Rose', 'seoCurrency': 'EUR', 'pdpURL': '/fr/bulgari/bv6131-8056597117043', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597117043__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/bulgari_bl_18.png', 'clusterGroupingColor': 'Pink/Gold/POLISHED/Solid Color - Mirror/Grey Mirror Rose Gold/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Rose/Or', 'name': 'BV6131', 'partNumber': '8056597117043', 'uniqueID': '3074457345618457333', 'listPrice': '€330,00'}]",,,
21,False,Smoke clair,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999211__001.png?impolicy=SGH_bgtransparent&width=640,"€140,00",EUR,/fr/valentino/va2029-8053672999211,False,False,0VA2029,Product_5_22,Valentino,False,Ruthenium,3074457345618300177,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999211__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png,False,False,3 couleurs,False,3,22,VA2029,False,Gris/Gris,VA2029,8053672999211,False,Gravure,G,Personnalisez,"€280,00",store/13801/wishlist/sgh/catEntryId/3074457345618300177,False,store/13801/wishlist/sgh/catEntryId/3074457345618300177,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999211__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€140,00', 'frameColor': 'Gris', 'seoCurrency': 'EUR', 'pdpURL': '/fr/valentino/va2029-8053672999211', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999211__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png', 'clusterGroupingColor': 'Grey/Grey/POLISHED/Solid Color/Light Smoke/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gris/Gris', 'name': 'VA2029', 'partNumber': '8053672999211', 'uniqueID': '3074457345618300177', 'listPrice': '€280,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Rouge', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999198__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€140,00', 'frameColor': 'Gris', 'seoCurrency': 'EUR', 'pdpURL': '/fr/valentino/va2029-8053672999198', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999198__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png', 'clusterGroupingColor': 'Grey/Red/POLISHED/Solid Color/Red/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gris/Rouge', 'name': 'VA2029', 'partNumber': '8053672999198', 'uniqueID': '3074457345618246695', 'listPrice': '€280,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999228__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€140,00', 'frameColor': 'Gris', 'seoCurrency': 'EUR', 'pdpURL': '/fr/valentino/va2029-8053672999228', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672999228__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/valentino_bl_18.png', 'clusterGroupingColor': 'Grey/Brown/POLISHED/Gradient/Gradient Brown Pink/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gris/Marron', 'name': 'VA2029', 'partNumber': '8053672999228', 'uniqueID': '3074457345618300179', 'listPrice': '€280,00'}]",,,
22,False,Prizm Road,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392558282__001.png?impolicy=SGH_bgtransparent&width=640,"€172,00",EUR,/fr/oakley/oo9208-888392558282,False,False,0OO9208,Product_5_23,Oakley,False,Poseidon mat,3074457345618540154,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392558282__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png,False,False,1 Couleur,False,1,23,OO9208 2021 Tour de France™ Radar® EV Path®,False,Bleu/Rouge,OO9208 2021 Tour de France™ Radar® EV Path®,888392558282,False,Gravure,G,Personnalisez,"€215,00",store/13801/wishlist/sgh/catEntryId/3074457345618540154,False,store/13801/wishlist/sgh/catEntryId/3074457345618540154,Collaboration,,,,,
23,True,Vert foncé,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013390__001.png?impolicy=SGH_bgtransparent&width=640,"€45,50",EUR,/fr/kids-sunglasses-rayban/rb9548sn-8056597013390,False,False,0RJ9548SN,Product_5_24,Ray-Ban,False,Noir,3074457345618255263,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013390__002.png?impolicy=SGH_bgtransparent&width=640,,False,False,2 couleurs,False,2,24,RB9548SN BLAZE AVIATOR KIDS,False,Noir/Vert,RB9548SN BLAZE AVIATOR KIDS,8056597013390,False,Gravure,G,Personnalisez,"€91,00",store/13801/wishlist/sgh/catEntryId/3074457345618255263,False,store/13801/wishlist/sgh/catEntryId/3074457345618255263,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Vert', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013390__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€45,50', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9548sn-8056597013390', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013390__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Black/Green/POLISHED/Classic/Dark Green/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Vert', 'name': 'RB9548SN BLAZE AVIATOR KIDS', 'partNumber': '8056597013390', 'uniqueID': '3074457345618255263', 'listPrice': '€91,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013413__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€45,50', 'frameColor': 'Gris', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9548sn-8056597013413', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597013413__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Grey/Grey/POLISHED/Gradient/Grey Gradient Dark Grey/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Gris/Gris', 'name': 'RB9548SN BLAZE AVIATOR KIDS', 'partNumber': '8056597013413', 'uniqueID': '3074457345618255261', 'listPrice': '€91,00'}]",,Junior,
24,False,Dégradé Gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597086622__001.png?impolicy=SGH_bgtransparent&width=640,"€194,50",EUR,/fr/prada/pr-73vs-8056597086622,False,False,0PR-73VS,Product_5_25,Prada,False,Or Pâle,3074457345618569699,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597086622__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/prada_bl_18.png,False,False,2 couleurs,False,2,25,PR 73VS CATWALK,False,Or/Gris,PR 73VS CATWALK,8056597086622,False,Gravure,G,Personnalisez,"€389,00",store/13801/wishlist/sgh/catEntryId/3074457345618569699,False,store/13801/wishlist/sgh/catEntryId/3074457345618569699,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597086622__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€194,50', 'frameColor': 'Or', 'seoCurrency': 'EUR', 'pdpURL': '/fr/prada/pr-73vs-8056597086622', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597086622__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/prada_bl_18.png', 'clusterGroupingColor': 'Gold/Grey/POLISHED/Gradient/Grey Gradient/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Or/Gris', 'name': 'PR 73VS CATWALK', 'partNumber': '8056597086622', 'uniqueID': '3074457345618569699', 'listPrice': '€389,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597078894__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€194,50', 'frameColor': 'Or', 'seoCurrency': 'EUR', 'pdpURL': '/fr/prada/pr-73vs-8056597078894', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597078894__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/prada_bl_18.png', 'clusterGroupingColor': 'Gold/Brown/POLISHED/Gradient/Brown Gradient/Polyamide/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Or/Marron', 'name': 'PR 73VS CATWALK', 'partNumber': '8056597078894', 'uniqueID': '3074457345618351191', 'listPrice': '€389,00'}]",,,
25,True,Bleu Flash,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672687446__001.png?impolicy=SGH_bgtransparent&width=640,"€56,70",EUR,/fr/kids-sunglasses-rayban/rb9062s-8053672687446,False,False,0RJ9062S,Product_5_26,Ray-Ban,False,Noir mat sur Noir,3074457345618402464,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672687446__002.png?impolicy=SGH_bgtransparent&width=640,,False,False,2 couleurs,False,2,26,RB9062S KIDS,False,Noir/Bleu,RB9062S KIDS,8053672687446,False,Gravure,G,Personnalisez,"€81,00",store/13801/wishlist/sgh/catEntryId/3074457345618402464,False,store/13801/wishlist/sgh/catEntryId/3074457345618402464,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Bleu', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672687446__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€56,70', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9062s-8053672687446', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672687446__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Black/Blue/MATTE/Mirror/Blue Flash/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Bleu', 'name': 'RB9062S KIDS', 'partNumber': '8053672687446', 'uniqueID': '3074457345618402464', 'listPrice': '€81,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597012478__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€35,50', 'frameColor': 'Bleu', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9062s-8056597012478', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597012478__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Blue/Grey/POLISHED/Gradient/Light Grey Gradient Dark Grey/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Bleu/Gris', 'name': 'RB9062S KIDS', 'partNumber': '8056597012478', 'uniqueID': '3074457345618255187', 'listPrice': '€71,00'}]",,Junior,
26,False,Dégradé marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147674__001.png?impolicy=SGH_bgtransparent&width=640,"€72,80",EUR,/fr/vogue-eyewear/vo2843s-8053672147674,False,False,0VO2843S,Product_5_27,Vogue Eyewear,False,Havana foncé,3074457345618403374,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147674__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png,False,False,2 couleurs,False,2,27,VO2843S,False,Marron/Marron,VO2843S,8053672147674,False,Gravure,G,Personnalisez,"€104,00",store/13801/wishlist/sgh/catEntryId/3074457345618403374,False,store/13801/wishlist/sgh/catEntryId/3074457345618403374,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147674__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€72,80', 'frameColor': 'Marron', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo2843s-8053672147674', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147674__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Brown/Brown/POLISHED/Gradient/Brown Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Marron/Marron', 'name': 'VO2843S', 'partNumber': '8053672147674', 'uniqueID': '3074457345618403374', 'listPrice': '€104,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147667__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€72,80', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo2843s-8053672147667', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672147667__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Gradient/Grey Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'VO2843S', 'partNumber': '8053672147667', 'uniqueID': '510841', 'listPrice': '€104,00'}]",,,
27,False,Dégradé marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968675__001.png?impolicy=SGH_bgtransparent&width=640,"€93,80",EUR,/fr/vogue-eyewear/vo5243sb-8053672968675,False,False,,Product_5_28,Vogue Eyewear,False,Havana foncé,3074457345618104772,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968675__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png,False,False,2 couleurs,False,2,28,VO5243SB,False,Marron/Marron,VO5243SB,8053672968675,False,Gravure,G,Personnalisez,"€134,00",store/13801/wishlist/sgh/catEntryId/3074457345618104772,False,store/13801/wishlist/sgh/catEntryId/3074457345618104772,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968675__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€93,80', 'frameColor': 'Marron', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo5243sb-8053672968675', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968675__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Brown/Brown/POLISHED/Gradient/Brown Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Marron/Marron', 'name': 'VO5243SB', 'partNumber': '8053672968675', 'uniqueID': '3074457345618104772', 'listPrice': '€134,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968668__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€67,00', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/vogue-eyewear/vo5243sb-8053672968668', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672968668__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/VO_LOGO_2020xSGH.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Gradient/Grey Gradient/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'VO5243SB', 'partNumber': '8053672968668', 'uniqueID': '3074457345618104770', 'listPrice': '€134,00'}]",,,
28,False,Polarisé Gris,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926736__001.png?impolicy=SGH_bgtransparent&width=640,"€161,60",EUR,/fr/ray-ban/rb3561-8053672926736,False,True,0RB3561,Product_5_29,Ray-Ban,False,Noir,3074457345618402606,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926736__002.png?impolicy=SGH_bgtransparent&width=640,https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png,True,False,2 couleurs,False,2,29,RB3561 GENERAL POP,False,Noir/Gris,RB3561 GENERAL POP,8053672926736,False,Gravure,G,Personnalisez,"€202,00",store/13801/wishlist/sgh/catEntryId/3074457345618402606,False,store/13801/wishlist/sgh/catEntryId/3074457345618402606,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926736__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€161,60', 'frameColor': 'Noir', 'seoCurrency': 'EUR', 'pdpURL': '/fr/ray-ban/rb3561-8053672926736', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926736__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Classic/Polarized Grey/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Noir/Gris', 'name': 'RB3561 GENERAL POP', 'partNumber': '8053672926736', 'pdpCustomizeUrl': '/fr/personnaliser/ray-ban-general-rb3561?upc=8053672926736', 'uniqueID': '3074457345618402606', 'listPrice': '€202,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926743__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€164,00', 'frameColor': 'Argent', 'seoCurrency': 'EUR', 'pdpURL': '/fr/ray-ban/rb3561-8053672926743', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672926743__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Silver/Grey/POLISHED/Classic/Polarized Grey Mirror/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'localizedColorLabel': 'Argent/Gris', 'name': 'RB3561 GENERAL POP', 'partNumber': '8053672926743', 'pdpCustomizeUrl': '/fr/personnaliser/ray-ban-general-rb3561?upc=8053672926743', 'uniqueID': '3074457345618402583', 'listPrice': '€205,00'}]",Verre polarisé,,/fr/personnaliser/ray-ban-general-rb3561?upc=8053672926736
29,True,Marron foncé dégradé marron,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126700__001.png?impolicy=SGH_bgtransparent&width=640,"€49,70",EUR,/fr/kids-sunglasses-rayban/rb9068s-8056597126700,False,False,0RJ9068S,Product_5_30,Ray-Ban,False,Havana,3074457345618455273,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126700__002.png?impolicy=SGH_bgtransparent&width=640,,False,False,2 couleurs,False,2,30,RB9068S KIDS,False,Écaille de tortue/Marron,RB9068S KIDS,8056597126700,False,Gravure,G,Personnalisez,"€71,00",store/13801/wishlist/sgh/catEntryId/3074457345618455273,False,store/13801/wishlist/sgh/catEntryId/3074457345618455273,,,"[{'isEmailMeWhenAvailable': False, 'lensColor': 'Marron', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126700__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€49,70', 'frameColor': 'Écaille de tortue', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9068s-8056597126700', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126700__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Tortoise/Brown/GLOSS/Gradient/Brown Gradient Dark Brown/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Écaille de tortue/Marron', 'name': 'RB9068S KIDS', 'partNumber': '8056597126700', 'uniqueID': '3074457345618455273', 'listPrice': '€71,00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Gris', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126717__001.png?impolicy=SGH_bgtransparent&width=640', 'offerPrice': '€49,70', 'frameColor': 'Rose', 'seoCurrency': 'EUR', 'pdpURL': '/fr/kids-sunglasses-rayban/rb9068s-8056597126717', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597126717__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': '', 'clusterGroupingColor': 'Pink/Grey/MATTE/Gradient/Light Grey Gradient Dark Grey/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'localizedColorLabel': 'Rose/Gris', 'name': 'RB9068S KIDS', 'partNumber': '8056597126717', 'uniqueID': '3074457345618455279', 'listPrice': '€71,00'}]",,Junior,
